case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
131,11,Take in charge ticket,2012-09-17 09:53:15.083614726+00:00,2012-09-17 09:53:15.083614726+00:00,621,Value 9
131,11,Resolve ticket,2012-09-17 09:53:15.083614726+00:00,2012-09-17 09:53:15.083614726+00:00,622,Value 9
131,5,Closed,2012-09-17 09:53:15.083614726+00:00,2012-09-17 09:53:15.083614726+00:00,623,Value 5
132,12,Assign seriousness,2012-09-17 10:48:55.763939802+00:00,2012-09-17 10:48:55.763939802+00:00,624,Value 7
132,0,Take in charge ticket,2012-09-17 10:48:55.763939802+00:00,2012-09-17 10:48:55.763939802+00:00,625,Value 2
132,0,Resolve ticket,2012-09-17 10:48:55.763939802+00:00,2012-09-17 10:48:55.763939802+00:00,626,Value 2
132,5,Closed,2012-09-17 10:48:55.763939802+00:00,2012-09-17 10:48:55.763939802+00:00,627,Value 5
133,12,Assign seriousness,2012-09-17 12:00:38.642873534+00:00,2012-09-17 12:00:38.642873534+00:00,628,Value 7
133,12,Take in charge ticket,2012-09-17 12:00:38.642873534+00:00,2012-09-17 12:00:38.642873534+00:00,629,Value 7
133,9,Resolve ticket,2012-09-17 12:00:38.642873534+00:00,2012-09-17 12:00:38.642873534+00:00,630,Value 14
133,5,Closed,2012-09-17 12:00:38.642873534+00:00,2012-09-17 12:00:38.642873534+00:00,631,Value 5
134,12,Assign seriousness,2012-09-17 13:49:38.486374446+00:00,2012-09-17 13:49:38.486374446+00:00,632,Value 7
134,2,Take in charge ticket,2012-09-17 13:49:38.486374446+00:00,2012-09-17 13:49:38.486374446+00:00,633,Value 11
134,2,Resolve ticket,2012-09-17 13:49:38.486374446+00:00,2012-09-17 13:49:38.486374446+00:00,634,Value 11
134,5,Closed,2012-09-17 13:49:38.486374446+00:00,2012-09-17 13:49:38.486374446+00:00,635,Value 5
135,12,Assign seriousness,2012-09-17 13:49:38.579889440+00:00,2012-09-17 13:49:38.579889440+00:00,636,Value 7
135,2,Take in charge ticket,2012-09-17 13:49:38.579889440+00:00,2012-09-17 13:49:38.579889440+00:00,637,Value 11
135,2,Resolve ticket,2012-09-17 13:49:38.579889440+00:00,2012-09-17 13:49:38.579889440+00:00,638,Value 11
135,5,Closed,2012-09-17 13:49:38.579889440+00:00,2012-09-17 13:49:38.579889440+00:00,639,Value 5
136,12,Assign seriousness,2012-09-17 14:09:36.824106775+00:00,2012-09-17 14:09:36.824106775+00:00,640,Value 7
136,2,Take in charge ticket,2012-09-17 14:09:36.824106775+00:00,2012-09-17 14:09:36.824106775+00:00,641,Value 11
136,2,Resolve ticket,2012-09-17 14:09:36.824106775+00:00,2012-09-17 14:09:36.824106775+00:00,642,Value 11
136,5,Closed,2012-09-17 14:09:36.824106775+00:00,2012-09-17 14:09:36.824106775+00:00,643,Value 5
137,12,Assign seriousness,2012-09-17 14:51:39.276120851+00:00,2012-09-17 14:51:39.276120851+00:00,644,Value 7
137,13,Take in charge ticket,2012-09-17 14:51:39.276120851+00:00,2012-09-17 14:51:39.276120851+00:00,645,Value 17
137,13,Resolve ticket,2012-09-17 14:51:39.276120851+00:00,2012-09-17 14:51:39.276120851+00:00,646,Value 17
137,5,Closed,2012-09-17 14:51:39.276120851+00:00,2012-09-17 14:51:39.276120851+00:00,647,Value 5
138,12,Assign seriousness,2012-09-17 14:51:44.168853787+00:00,2012-09-17 14:51:44.168853787+00:00,648,Value 7
138,3,Take in charge ticket,2012-09-17 14:51:44.168853787+00:00,2012-09-17 14:51:44.168853787+00:00,649,Value 16
138,3,Resolve ticket,2012-09-17 14:51:44.168853787+00:00,2012-09-17 14:51:44.168853787+00:00,650,Value 16
138,3,Resolve ticket,2012-09-17 14:51:44.168853787+00:00,2012-09-17 14:51:44.168853787+00:00,651,Value 16
138,3,Resolve ticket,2012-09-17 14:51:44.168853787+00:00,2012-09-17 14:51:44.168853787+00:00,652,Value 16
138,5,Closed,2012-09-17 14:51:44.168853787+00:00,2012-09-17 14:51:44.168853787+00:00,653,Value 5
139,12,Assign seriousness,2012-09-18 04:00:00+00:00,2012-09-18 04:00:00+00:00,655,Value 7
139,12,Take in charge ticket,2012-09-18 04:00:00+00:00,2012-09-18 04:00:00+00:00,656,Value 7
139,12,Resolve ticket,2012-09-18 04:00:00+00:00,2012-09-18 04:00:00+00:00,657,Value 7
139,5,Closed,2012-09-18 04:00:00+00:00,2012-09-18 04:00:00+00:00,658,Value 5
140,12,Assign seriousness,2012-09-18 04:02:50.394682392+00:00,2012-09-18 04:02:50.394682392+00:00,659,Value 7
140,2,Take in charge ticket,2012-09-18 04:02:50.394682392+00:00,2012-09-18 04:02:50.394682392+00:00,660,Value 11
140,2,Resolve ticket,2012-09-18 04:02:50.394682392+00:00,2012-09-18 04:02:50.394682392+00:00,661,Value 11
140,5,Closed,2012-09-18 04:02:50.394682392+00:00,2012-09-18 04:02:50.394682392+00:00,662,Value 5
141,12,Assign seriousness,2012-09-18 04:21:45.837469926+00:00,2012-09-18 04:21:45.837469926+00:00,663,Value 7
141,12,Take in charge ticket,2012-09-18 04:21:45.837469926+00:00,2012-09-18 04:21:45.837469926+00:00,664,Value 7
141,12,Resolve ticket,2012-09-18 04:21:45.837469926+00:00,2012-09-18 04:21:45.837469926+00:00,665,Value 7
141,5,Closed,2012-09-18 04:21:45.837469926+00:00,2012-09-18 04:21:45.837469926+00:00,666,Value 5
142,12,Assign seriousness,2012-09-18 07:43:06.573819948+00:00,2012-09-18 07:43:06.573819948+00:00,667,Value 7
142,0,Take in charge ticket,2012-09-18 07:43:06.573819948+00:00,2012-09-18 07:43:06.573819948+00:00,668,Value 2
142,0,Resolve ticket,2012-09-18 07:43:06.573819948+00:00,2012-09-18 07:43:06.573819948+00:00,669,Value 2
142,5,Closed,2012-09-18 07:43:06.573819948+00:00,2012-09-18 07:43:06.573819948+00:00,670,Value 5
143,12,Assign seriousness,2012-09-18 09:13:28.628695778+00:00,2012-09-18 09:13:28.628695778+00:00,671,Value 7
143,12,Take in charge ticket,2012-09-18 09:13:28.628695778+00:00,2012-09-18 09:13:28.628695778+00:00,672,Value 7
143,12,Resolve ticket,2012-09-18 09:13:28.628695778+00:00,2012-09-18 09:13:28.628695778+00:00,673,Value 7
143,0,Resolve ticket,2012-09-18 09:13:28.628695778+00:00,2012-09-18 09:13:28.628695778+00:00,674,Value 2
143,5,Closed,2012-09-18 09:13:28.628695778+00:00,2012-09-18 09:13:28.628695778+00:00,675,Value 5
144,12,Assign seriousness,2012-09-18 09:21:58.956737414+00:00,2012-09-18 09:21:58.956737414+00:00,676,Value 7
144,12,Take in charge ticket,2012-09-18 09:21:58.956737414+00:00,2012-09-18 09:21:58.956737414+00:00,677,Value 7
144,12,Resolve ticket,2012-09-18 09:21:58.956737414+00:00,2012-09-18 09:21:58.956737414+00:00,678,Value 7
144,5,Closed,2012-09-18 09:21:58.956737414+00:00,2012-09-18 09:21:58.956737414+00:00,679,Value 5
145,12,Insert ticket,2012-09-18 09:24:53.840917552+00:00,2012-09-18 09:24:53.840917552+00:00,680,Value 7
145,12,Assign seriousness,2012-09-18 09:24:53.840917552+00:00,2012-09-18 09:24:53.840917552+00:00,681,Value 7
145,12,Assign seriousness,2012-09-18 09:24:53.840917552+00:00,2012-09-18 09:24:53.840917552+00:00,682,Value 7
145,12,Assign seriousness,2012-09-18 09:24:53.840917552+00:00,2012-09-18 09:24:53.840917552+00:00,683,Value 7
145,0,Take in charge ticket,2012-09-18 09:24:53.840917552+00:00,2012-09-18 09:24:53.840917552+00:00,684,Value 2
145,0,Resolve ticket,2012-09-18 09:24:53.840917552+00:00,2012-09-18 09:24:53.840917552+00:00,685,Value 2
145,5,Closed,2012-09-18 09:24:53.840917552+00:00,2012-09-18 09:24:53.840917552+00:00,686,Value 5
146,12,Assign seriousness,2012-09-18 09:45:57.684594406+00:00,2012-09-18 09:45:57.684594406+00:00,687,Value 7
146,12,Assign seriousness,2012-09-18 09:45:57.684594406+00:00,2012-09-18 09:45:57.684594406+00:00,688,Value 7
146,12,Take in charge ticket,2012-09-18 09:45:57.684594406+00:00,2012-09-18 09:45:57.684594406+00:00,689,Value 7
146,12,Resolve ticket,2012-09-18 09:45:57.684594406+00:00,2012-09-18 09:45:57.684594406+00:00,690,Value 7
146,5,Closed,2012-09-18 09:45:57.684594406+00:00,2012-09-18 09:45:57.684594406+00:00,691,Value 5
147,12,Assign seriousness,2012-09-18 13:24:09.572306034+00:00,2012-09-18 13:24:09.572306034+00:00,692,Value 7
147,12,Take in charge ticket,2012-09-18 13:24:09.572306034+00:00,2012-09-18 13:24:09.572306034+00:00,693,Value 7
147,12,Resolve ticket,2012-09-18 13:24:09.572306034+00:00,2012-09-18 13:24:09.572306034+00:00,694,Value 7
147,0,Take in charge ticket,2012-09-18 13:24:09.572306034+00:00,2012-09-18 13:24:09.572306034+00:00,695,Value 2
147,0,Resolve ticket,2012-09-18 13:24:09.572306034+00:00,2012-09-18 13:24:09.572306034+00:00,696,Value 2
147,5,Closed,2012-09-18 13:24:09.572306034+00:00,2012-09-18 13:24:09.572306034+00:00,697,Value 5
148,12,Assign seriousness,2012-09-19 04:01:43+00:00,2012-09-19 04:01:43+00:00,698,Value 7
148,0,Assign seriousness,2012-09-19 04:01:43+00:00,2012-09-19 04:01:43+00:00,699,Value 2
148,0,Take in charge ticket,2012-09-19 04:01:43+00:00,2012-09-19 04:01:43+00:00,700,Value 2
148,0,Resolve ticket,2012-09-19 04:01:43+00:00,2012-09-19 04:01:43+00:00,701,Value 2
148,5,Closed,2012-09-19 04:01:43+00:00,2012-09-19 04:01:43+00:00,702,Value 5
149,12,Assign seriousness,2012-09-19 04:53:51.877132894+00:00,2012-09-19 04:53:51.877132894+00:00,703,Value 7
149,12,Assign seriousness,2012-09-19 04:53:51.877132894+00:00,2012-09-19 04:53:51.877132894+00:00,704,Value 7
149,0,Take in charge ticket,2012-09-19 04:53:51.877132894+00:00,2012-09-19 04:53:51.877132894+00:00,705,Value 2
149,0,Resolve ticket,2012-09-19 04:53:51.877132894+00:00,2012-09-19 04:53:51.877132894+00:00,706,Value 2
149,5,Closed,2012-09-19 04:53:51.877132894+00:00,2012-09-19 04:53:51.877132894+00:00,707,Value 5
150,12,Assign seriousness,2012-09-19 08:17:00.808834783+00:00,2012-09-19 08:17:00.808834783+00:00,708,Value 7
150,12,Assign seriousness,2012-09-19 08:17:00.808834783+00:00,2012-09-19 08:17:00.808834783+00:00,709,Value 7
150,0,Take in charge ticket,2012-09-19 08:17:00.808834783+00:00,2012-09-19 08:17:00.808834783+00:00,710,Value 2
150,0,Resolve ticket,2012-09-19 08:17:00.808834783+00:00,2012-09-19 08:17:00.808834783+00:00,711,Value 2
150,0,Take in charge ticket,2012-09-19 08:17:00.808834783+00:00,2012-09-19 08:17:00.808834783+00:00,712,Value 2
150,0,Create SW anomaly,2012-09-19 08:17:00.808834783+00:00,2012-09-19 08:17:00.808834783+00:00,713,Value 2
150,0,Resolve ticket,2012-09-19 08:17:00.808834783+00:00,2012-09-19 08:17:00.808834783+00:00,714,Value 2
150,0,Take in charge ticket,2012-09-19 08:17:00.808834783+00:00,2012-09-19 08:17:00.808834783+00:00,715,Value 2
150,0,Create SW anomaly,2012-09-19 08:17:00.808834783+00:00,2012-09-19 08:17:00.808834783+00:00,716,Value 2
150,0,Resolve ticket,2012-09-19 08:17:00.808834783+00:00,2012-09-19 08:17:00.808834783+00:00,717,Value 2
150,5,Closed,2012-09-19 08:17:00.808834783+00:00,2012-09-19 08:17:00.808834783+00:00,718,Value 5
151,12,Assign seriousness,2012-09-19 08:48:16.012253059+00:00,2012-09-19 08:48:16.012253059+00:00,719,Value 7
151,12,Take in charge ticket,2012-09-19 08:48:16.012253059+00:00,2012-09-19 08:48:16.012253059+00:00,720,Value 7
151,12,Resolve ticket,2012-09-19 08:48:16.012253059+00:00,2012-09-19 08:48:16.012253059+00:00,721,Value 7
151,5,Closed,2012-09-19 08:48:16.012253059+00:00,2012-09-19 08:48:16.012253059+00:00,722,Value 5
152,12,Assign seriousness,2012-09-19 09:55:03.833076859+00:00,2012-09-19 09:55:03.833076859+00:00,723,Value 7
152,0,Take in charge ticket,2012-09-19 09:55:03.833076859+00:00,2012-09-19 09:55:03.833076859+00:00,724,Value 2
152,0,Resolve ticket,2012-09-19 09:55:03.833076859+00:00,2012-09-19 09:55:03.833076859+00:00,725,Value 2
152,5,Closed,2012-09-19 09:55:03.833076859+00:00,2012-09-19 09:55:03.833076859+00:00,726,Value 5
153,12,Assign seriousness,2012-09-19 10:44:21.243186875+00:00,2012-09-19 10:44:21.243186875+00:00,727,Value 7
153,0,Take in charge ticket,2012-09-19 10:44:21.243186875+00:00,2012-09-19 10:44:21.243186875+00:00,728,Value 2
153,0,Resolve ticket,2012-09-19 10:44:21.243186875+00:00,2012-09-19 10:44:21.243186875+00:00,729,Value 2
153,5,Closed,2012-09-19 10:44:21.243186875+00:00,2012-09-19 10:44:21.243186875+00:00,730,Value 5
154,13,Take in charge ticket,2012-09-19 12:35:09.671008260+00:00,2012-09-19 12:35:09.671008260+00:00,731,Value 17
154,13,Resolve ticket,2012-09-19 12:35:09.671008260+00:00,2012-09-19 12:35:09.671008260+00:00,732,Value 17
154,5,Closed,2012-09-19 12:35:09.671008260+00:00,2012-09-19 12:35:09.671008260+00:00,733,Value 5
155,12,Assign seriousness,2012-09-19 12:59:55.011863125+00:00,2012-09-19 12:59:55.011863125+00:00,734,Value 7
155,0,Take in charge ticket,2012-09-19 12:59:55.011863125+00:00,2012-09-19 12:59:55.011863125+00:00,735,Value 2
155,6,Resolve ticket,2012-09-19 12:59:55.011863125+00:00,2012-09-19 12:59:55.011863125+00:00,736,Value 10
155,6,Take in charge ticket,2012-09-19 12:59:55.011863125+00:00,2012-09-19 12:59:55.011863125+00:00,737,Value 10
155,6,Resolve ticket,2012-09-19 12:59:55.011863125+00:00,2012-09-19 12:59:55.011863125+00:00,738,Value 10
155,5,Closed,2012-09-19 12:59:55.011863125+00:00,2012-09-19 12:59:55.011863125+00:00,739,Value 5
156,12,Assign seriousness,2012-09-19 14:04:47.871561963+00:00,2012-09-19 14:04:47.871561963+00:00,740,Value 7
156,12,Take in charge ticket,2012-09-19 14:04:47.871561963+00:00,2012-09-19 14:04:47.871561963+00:00,741,Value 7
156,12,Resolve ticket,2012-09-19 14:04:47.871561963+00:00,2012-09-19 14:04:47.871561963+00:00,742,Value 7
156,5,Closed,2012-09-19 14:04:47.871561963+00:00,2012-09-19 14:04:47.871561963+00:00,743,Value 5
157,12,Assign seriousness,2012-09-19 15:05:46.362195348+00:00,2012-09-19 15:05:46.362195348+00:00,744,Value 7
157,0,Take in charge ticket,2012-09-19 15:05:46.362195348+00:00,2012-09-19 15:05:46.362195348+00:00,745,Value 2
157,0,Resolve ticket,2012-09-19 15:05:46.362195348+00:00,2012-09-19 15:05:46.362195348+00:00,746,Value 2
157,5,Closed,2012-09-19 15:05:46.362195348+00:00,2012-09-19 15:05:46.362195348+00:00,747,Value 5
158,18,Insert ticket,2012-09-20 04:02:16+00:00,2012-09-20 04:02:16+00:00,748,Value 4
158,18,Take in charge ticket,2012-09-20 04:02:16+00:00,2012-09-20 04:02:16+00:00,749,Value 4
158,18,Resolve ticket,2012-09-20 04:02:16+00:00,2012-09-20 04:02:16+00:00,750,Value 4
158,5,Closed,2012-09-20 04:02:16+00:00,2012-09-20 04:02:16+00:00,751,Value 5
159,18,Assign seriousness,2012-09-20 05:39:32.753485599+00:00,2012-09-20 05:39:32.753485599+00:00,752,Value 4
159,8,Take in charge ticket,2012-09-20 05:39:32.753485599+00:00,2012-09-20 05:39:32.753485599+00:00,753,Value 6
159,3,Resolve ticket,2012-09-20 05:39:32.753485599+00:00,2012-09-20 05:39:32.753485599+00:00,754,Value 16
159,5,Closed,2012-09-20 05:39:32.753485599+00:00,2012-09-20 05:39:32.753485599+00:00,755,Value 5
160,18,Assign seriousness,2012-09-20 07:09:24.906513649+00:00,2012-09-20 07:09:24.906513649+00:00,756,Value 4
160,18,Take in charge ticket,2012-09-20 07:09:24.906513649+00:00,2012-09-20 07:09:24.906513649+00:00,757,Value 4
160,0,Resolve ticket,2012-09-20 07:09:24.906513649+00:00,2012-09-20 07:09:24.906513649+00:00,758,Value 2
160,5,Closed,2012-09-20 07:09:24.906513649+00:00,2012-09-20 07:09:24.906513649+00:00,759,Value 5
161,18,Assign seriousness,2012-09-20 07:09:56.978789545+00:00,2012-09-20 07:09:56.978789545+00:00,760,Value 4
161,18,Take in charge ticket,2012-09-20 07:09:56.978789545+00:00,2012-09-20 07:09:56.978789545+00:00,761,Value 4
161,18,Resolve ticket,2012-09-20 07:09:56.978789545+00:00,2012-09-20 07:09:56.978789545+00:00,762,Value 4
161,5,Closed,2012-09-20 07:09:56.978789545+00:00,2012-09-20 07:09:56.978789545+00:00,763,Value 5
162,18,Assign seriousness,2012-09-20 07:29:16.869855560+00:00,2012-09-20 07:29:16.869855560+00:00,764,Value 4
162,11,Take in charge ticket,2012-09-20 07:29:16.869855560+00:00,2012-09-20 07:29:16.869855560+00:00,765,Value 9
162,11,Resolve ticket,2012-09-20 07:29:16.869855560+00:00,2012-09-20 07:29:16.869855560+00:00,766,Value 9
162,5,Closed,2012-09-20 07:29:16.869855560+00:00,2012-09-20 07:29:16.869855560+00:00,767,Value 5
163,18,Assign seriousness,2012-09-20 08:23:07.191482947+00:00,2012-09-20 08:23:07.191482947+00:00,768,Value 4
163,18,Take in charge ticket,2012-09-20 08:23:07.191482947+00:00,2012-09-20 08:23:07.191482947+00:00,769,Value 4
163,18,Resolve ticket,2012-09-20 08:23:07.191482947+00:00,2012-09-20 08:23:07.191482947+00:00,770,Value 4
163,5,Closed,2012-09-20 08:23:07.191482947+00:00,2012-09-20 08:23:07.191482947+00:00,771,Value 5
164,18,Assign seriousness,2012-09-20 08:28:33.996205680+00:00,2012-09-20 08:28:33.996205680+00:00,772,Value 4
164,15,Take in charge ticket,2012-09-20 08:28:33.996205680+00:00,2012-09-20 08:28:33.996205680+00:00,773,Value 13
164,15,Resolve ticket,2012-09-20 08:28:33.996205680+00:00,2012-09-20 08:28:33.996205680+00:00,774,Value 13
164,5,Closed,2012-09-20 08:28:33.996205680+00:00,2012-09-20 08:28:33.996205680+00:00,775,Value 5
165,18,Assign seriousness,2012-09-20 08:45:10.388182829+00:00,2012-09-20 08:45:10.388182829+00:00,776,Value 4
165,15,Take in charge ticket,2012-09-20 08:45:10.388182829+00:00,2012-09-20 08:45:10.388182829+00:00,777,Value 13
165,15,Wait,2012-09-20 08:45:10.388182829+00:00,2012-09-20 08:45:10.388182829+00:00,778,Value 13
165,15,Take in charge ticket,2012-09-20 08:45:10.388182829+00:00,2012-09-20 08:45:10.388182829+00:00,779,Value 13
165,15,Resolve ticket,2012-09-20 08:45:10.388182829+00:00,2012-09-20 08:45:10.388182829+00:00,780,Value 13
165,5,Closed,2012-09-20 08:45:10.388182829+00:00,2012-09-20 08:45:10.388182829+00:00,781,Value 5
166,18,Assign seriousness,2012-09-20 10:18:59.809114813+00:00,2012-09-20 10:18:59.809114813+00:00,782,Value 4
166,18,Take in charge ticket,2012-09-20 10:18:59.809114813+00:00,2012-09-20 10:18:59.809114813+00:00,783,Value 4
166,18,Resolve ticket,2012-09-20 10:18:59.809114813+00:00,2012-09-20 10:18:59.809114813+00:00,784,Value 4
166,5,Closed,2012-09-20 10:18:59.809114813+00:00,2012-09-20 10:18:59.809114813+00:00,785,Value 5
167,18,Assign seriousness,2012-09-20 11:24:24.372634032+00:00,2012-09-20 11:24:24.372634032+00:00,786,Value 4
167,18,Take in charge ticket,2012-09-20 11:24:24.372634032+00:00,2012-09-20 11:24:24.372634032+00:00,787,Value 4
167,18,Resolve ticket,2012-09-20 11:24:24.372634032+00:00,2012-09-20 11:24:24.372634032+00:00,788,Value 4
167,5,Closed,2012-09-20 11:24:24.372634032+00:00,2012-09-20 11:24:24.372634032+00:00,789,Value 5
168,18,Assign seriousness,2012-09-20 13:33:12.336536202+00:00,2012-09-20 13:33:12.336536202+00:00,790,Value 4
168,18,Take in charge ticket,2012-09-20 13:33:12.336536202+00:00,2012-09-20 13:33:12.336536202+00:00,791,Value 4
168,11,Resolve ticket,2012-09-20 13:33:12.336536202+00:00,2012-09-20 13:33:12.336536202+00:00,792,Value 9
168,5,Closed,2012-09-20 13:33:12.336536202+00:00,2012-09-20 13:33:12.336536202+00:00,793,Value 5
169,18,Assign seriousness,2012-09-20 14:52:35.746398656+00:00,2012-09-20 14:52:35.746398656+00:00,794,Value 4
169,8,Take in charge ticket,2012-09-20 14:52:35.746398656+00:00,2012-09-20 14:52:35.746398656+00:00,795,Value 6
169,8,Resolve ticket,2012-09-20 14:52:35.746398656+00:00,2012-09-20 14:52:35.746398656+00:00,796,Value 6
169,8,Resolve ticket,2012-09-20 14:52:35.746398656+00:00,2012-09-20 14:52:35.746398656+00:00,797,Value 6
169,5,Closed,2012-09-20 14:52:35.746398656+00:00,2012-09-20 14:52:35.746398656+00:00,798,Value 5
170,18,Assign seriousness,2012-09-20 15:21:34.138660235+00:00,2012-09-20 15:21:34.138660235+00:00,799,Value 4
170,18,Assign seriousness,2012-09-20 15:21:34.138660235+00:00,2012-09-20 15:21:34.138660235+00:00,800,Value 4
170,8,Take in charge ticket,2012-09-20 15:21:34.138660235+00:00,2012-09-20 15:21:34.138660235+00:00,801,Value 6
170,7,Resolve ticket,2012-09-20 15:21:34.138660235+00:00,2012-09-20 15:21:34.138660235+00:00,802,Value 12
170,5,Closed,2012-09-20 15:21:34.138660235+00:00,2012-09-20 15:21:34.138660235+00:00,803,Value 5
171,1,Assign seriousness,2012-09-21 04:00:00+00:00,2012-09-21 04:00:00+00:00,805,Value 15
171,0,Take in charge ticket,2012-09-21 04:00:00+00:00,2012-09-21 04:00:00+00:00,806,Value 2
171,0,Resolve ticket,2012-09-21 04:00:00+00:00,2012-09-21 04:00:00+00:00,807,Value 2
171,0,Resolve ticket,2012-09-21 04:00:00+00:00,2012-09-21 04:00:00+00:00,808,Value 2
171,5,Closed,2012-09-21 04:00:00+00:00,2012-09-21 04:00:00+00:00,809,Value 5
172,1,Assign seriousness,2012-09-21 04:04:26.027529229+00:00,2012-09-21 04:04:26.027529229+00:00,810,Value 15
172,0,Take in charge ticket,2012-09-21 04:04:26.027529229+00:00,2012-09-21 04:04:26.027529229+00:00,811,Value 2
172,0,Wait,2012-09-21 04:04:26.027529229+00:00,2012-09-21 04:04:26.027529229+00:00,812,Value 2
172,0,Resolve ticket,2012-09-21 04:04:26.027529229+00:00,2012-09-21 04:04:26.027529229+00:00,813,Value 2
172,0,Resolve ticket,2012-09-21 04:04:26.027529229+00:00,2012-09-21 04:04:26.027529229+00:00,814,Value 2
172,5,Closed,2012-09-21 04:04:26.027529229+00:00,2012-09-21 04:04:26.027529229+00:00,815,Value 5
173,1,Assign seriousness,2012-09-21 04:37:01.910485013+00:00,2012-09-21 04:37:01.910485013+00:00,816,Value 15
173,0,Assign seriousness,2012-09-21 04:37:01.910485013+00:00,2012-09-21 04:37:01.910485013+00:00,817,Value 2
173,0,Take in charge ticket,2012-09-21 04:37:01.910485013+00:00,2012-09-21 04:37:01.910485013+00:00,818,Value 2
173,0,Resolve ticket,2012-09-21 04:37:01.910485013+00:00,2012-09-21 04:37:01.910485013+00:00,819,Value 2
173,5,Closed,2012-09-21 04:37:01.910485013+00:00,2012-09-21 04:37:01.910485013+00:00,820,Value 5
174,1,Assign seriousness,2012-09-21 04:55:41.381096780+00:00,2012-09-21 04:55:41.381096780+00:00,821,Value 15
174,1,Take in charge ticket,2012-09-21 04:55:41.381096780+00:00,2012-09-21 04:55:41.381096780+00:00,822,Value 15
174,1,Resolve ticket,2012-09-21 04:55:41.381096780+00:00,2012-09-21 04:55:41.381096780+00:00,823,Value 15
174,5,Closed,2012-09-21 04:55:41.381096780+00:00,2012-09-21 04:55:41.381096780+00:00,824,Value 5
175,1,Assign seriousness,2012-09-21 05:52:57.932941237+00:00,2012-09-21 05:52:57.932941237+00:00,825,Value 15
175,1,Take in charge ticket,2012-09-21 05:52:57.932941237+00:00,2012-09-21 05:52:57.932941237+00:00,826,Value 15
175,1,Resolve ticket,2012-09-21 05:52:57.932941237+00:00,2012-09-21 05:52:57.932941237+00:00,827,Value 15
175,5,Closed,2012-09-21 05:52:57.932941237+00:00,2012-09-21 05:52:57.932941237+00:00,828,Value 5
176,1,Assign seriousness,2012-09-21 07:50:39.922567375+00:00,2012-09-21 07:50:39.922567375+00:00,829,Value 15
176,3,Take in charge ticket,2012-09-21 07:50:39.922567375+00:00,2012-09-21 07:50:39.922567375+00:00,830,Value 16
176,8,Resolve ticket,2012-09-21 07:50:39.922567375+00:00,2012-09-21 07:50:39.922567375+00:00,831,Value 6
176,5,Closed,2012-09-21 07:50:39.922567375+00:00,2012-09-21 07:50:39.922567375+00:00,832,Value 5
177,1,Assign seriousness,2012-09-21 10:01:28.798669928+00:00,2012-09-21 10:01:28.798669928+00:00,833,Value 15
177,1,Take in charge ticket,2012-09-21 10:01:28.798669928+00:00,2012-09-21 10:01:28.798669928+00:00,834,Value 15
177,1,Resolve ticket,2012-09-21 10:01:28.798669928+00:00,2012-09-21 10:01:28.798669928+00:00,835,Value 15
177,5,Closed,2012-09-21 10:01:28.798669928+00:00,2012-09-21 10:01:28.798669928+00:00,836,Value 5
178,1,Assign seriousness,2012-09-21 10:07:09.486381965+00:00,2012-09-21 10:07:09.486381965+00:00,837,Value 15
178,1,Take in charge ticket,2012-09-21 10:07:09.486381965+00:00,2012-09-21 10:07:09.486381965+00:00,838,Value 15
178,1,Resolve ticket,2012-09-21 10:07:09.486381965+00:00,2012-09-21 10:07:09.486381965+00:00,839,Value 15
178,5,Closed,2012-09-21 10:07:09.486381965+00:00,2012-09-21 10:07:09.486381965+00:00,840,Value 5
179,1,Assign seriousness,2012-09-21 10:26:44.875385184+00:00,2012-09-21 10:26:44.875385184+00:00,841,Value 15
179,0,Take in charge ticket,2012-09-21 10:26:44.875385184+00:00,2012-09-21 10:26:44.875385184+00:00,842,Value 2
179,0,Resolve ticket,2012-09-21 10:26:44.875385184+00:00,2012-09-21 10:26:44.875385184+00:00,843,Value 2
179,5,Closed,2012-09-21 10:26:44.875385184+00:00,2012-09-21 10:26:44.875385184+00:00,844,Value 5
180,1,Assign seriousness,2012-09-21 13:40:56.659212891+00:00,2012-09-21 13:40:56.659212891+00:00,845,Value 15
180,11,Take in charge ticket,2012-09-21 13:40:56.659212891+00:00,2012-09-21 13:40:56.659212891+00:00,846,Value 9
180,11,Resolve ticket,2012-09-21 13:40:56.659212891+00:00,2012-09-21 13:40:56.659212891+00:00,847,Value 9
180,5,Closed,2012-09-21 13:40:56.659212891+00:00,2012-09-21 13:40:56.659212891+00:00,848,Value 5
181,1,Assign seriousness,2012-09-21 14:18:21.272263701+00:00,2012-09-21 14:18:21.272263701+00:00,849,Value 15
181,3,Take in charge ticket,2012-09-21 14:18:21.272263701+00:00,2012-09-21 14:18:21.272263701+00:00,850,Value 16
181,3,Resolve ticket,2012-09-21 14:18:21.272263701+00:00,2012-09-21 14:18:21.272263701+00:00,851,Value 16
181,3,Resolve ticket,2012-09-21 14:18:21.272263701+00:00,2012-09-21 14:18:21.272263701+00:00,852,Value 16
181,3,Resolve ticket,2012-09-21 14:18:21.272263701+00:00,2012-09-21 14:18:21.272263701+00:00,853,Value 16
181,5,Closed,2012-09-21 14:18:21.272263701+00:00,2012-09-21 14:18:21.272263701+00:00,854,Value 5
182,5,Assign seriousness,2012-09-22 13:17:27+00:00,2012-09-22 13:17:27+00:00,855,Value 5
182,0,Take in charge ticket,2012-09-24 03:00:00+00:00,2012-09-24 03:00:00+00:00,857,Value 2
