case_id,agent,activity_name,start_timestamp,end_timestamp,TimeStep,resource
203,3,Resolve ticket,2012-09-25 11:59:58.671574089+00:00,2012-09-25 11:59:58.671574089+00:00,992,Value 16
203,5,Closed,2012-09-25 11:59:58.671574089+00:00,2012-09-25 11:59:58.671574089+00:00,993,Value 5
204,1,Assign seriousness,2012-09-25 12:30:38.417532945+00:00,2012-09-25 12:30:38.417532945+00:00,994,Value 15
204,0,Take in charge ticket,2012-09-25 12:30:38.417532945+00:00,2012-09-25 12:30:38.417532945+00:00,995,Value 2
204,0,Wait,2012-09-25 12:30:38.417532945+00:00,2012-09-25 12:30:38.417532945+00:00,996,Value 2
204,0,Take in charge ticket,2012-09-25 12:30:38.417532945+00:00,2012-09-25 12:30:38.417532945+00:00,997,Value 2
204,0,Resolve ticket,2012-09-25 12:30:38.417532945+00:00,2012-09-25 12:30:38.417532945+00:00,998,Value 2
204,5,Closed,2012-09-25 12:30:38.417532945+00:00,2012-09-25 12:30:38.417532945+00:00,999,Value 5
205,1,Assign seriousness,2012-09-25 12:37:28.858382083+00:00,2012-09-25 12:37:28.858382083+00:00,1000,Value 15
205,0,Take in charge ticket,2012-09-25 12:37:28.858382083+00:00,2012-09-25 12:37:28.858382083+00:00,1001,Value 2
205,0,Wait,2012-09-25 12:37:28.858382083+00:00,2012-09-25 12:37:28.858382083+00:00,1002,Value 2
205,0,Resolve ticket,2012-09-25 12:37:28.858382083+00:00,2012-09-25 12:37:28.858382083+00:00,1003,Value 2
205,5,Closed,2012-09-25 12:37:28.858382083+00:00,2012-09-25 12:37:28.858382083+00:00,1004,Value 5
206,1,Assign seriousness,2012-09-25 15:14:49.040758502+00:00,2012-09-25 15:14:49.040758502+00:00,1005,Value 15
206,0,Assign seriousness,2012-09-25 15:14:49.040758502+00:00,2012-09-25 15:14:49.040758502+00:00,1006,Value 2
206,0,Take in charge ticket,2012-09-25 15:14:49.040758502+00:00,2012-09-25 15:14:49.040758502+00:00,1007,Value 2
206,0,Wait,2012-09-25 15:14:49.040758502+00:00,2012-09-25 15:14:49.040758502+00:00,1008,Value 2
206,0,Take in charge ticket,2012-09-25 15:14:49.040758502+00:00,2012-09-25 15:14:49.040758502+00:00,1009,Value 2
206,0,Resolve ticket,2012-09-25 15:14:49.040758502+00:00,2012-09-25 15:14:49.040758502+00:00,1010,Value 2
206,5,Closed,2012-09-25 15:14:49.040758502+00:00,2012-09-25 15:14:49.040758502+00:00,1011,Value 5
207,3,Assign seriousness,2012-09-26 04:01:43+00:00,2012-09-26 04:01:43+00:00,1012,Value 16
207,3,Take in charge ticket,2012-09-26 04:01:43+00:00,2012-09-26 04:01:43+00:00,1013,Value 16
207,3,Resolve ticket,2012-09-26 04:01:43+00:00,2012-09-26 04:01:43+00:00,1014,Value 16
207,5,Closed,2012-09-26 04:01:43+00:00,2012-09-26 04:01:43+00:00,1015,Value 5
208,3,Assign seriousness,2012-09-26 07:29:01.817754801+00:00,2012-09-26 07:29:01.817754801+00:00,1016,Value 16
208,3,Take in charge ticket,2012-09-26 07:29:01.817754801+00:00,2012-09-26 07:29:01.817754801+00:00,1017,Value 16
208,3,Resolve ticket,2012-09-26 07:29:01.817754801+00:00,2012-09-26 07:29:01.817754801+00:00,1018,Value 16
208,5,Closed,2012-09-26 07:29:01.817754801+00:00,2012-09-26 07:29:01.817754801+00:00,1019,Value 5
209,3,Assign seriousness,2012-09-26 12:16:37.433763532+00:00,2012-09-26 12:16:37.433763532+00:00,1020,Value 16
209,3,Assign seriousness,2012-09-26 12:16:37.433763532+00:00,2012-09-26 12:16:37.433763532+00:00,1021,Value 16
209,7,Take in charge ticket,2012-09-26 12:16:37.433763532+00:00,2012-09-26 12:16:37.433763532+00:00,1022,Value 12
209,7,Resolve ticket,2012-09-26 12:16:37.433763532+00:00,2012-09-26 12:16:37.433763532+00:00,1023,Value 12
209,5,Closed,2012-09-26 12:16:37.433763532+00:00,2012-09-26 12:16:37.433763532+00:00,1024,Value 5
210,3,Assign seriousness,2012-09-26 12:17:14.692324272+00:00,2012-09-26 12:17:14.692324272+00:00,1025,Value 16
210,3,Take in charge ticket,2012-09-26 12:17:14.692324272+00:00,2012-09-26 12:17:14.692324272+00:00,1026,Value 16
210,3,Resolve ticket,2012-09-26 12:17:14.692324272+00:00,2012-09-26 12:17:14.692324272+00:00,1027,Value 16
210,5,Closed,2012-09-26 12:17:14.692324272+00:00,2012-09-26 12:17:14.692324272+00:00,1028,Value 5
211,3,Assign seriousness,2012-09-26 12:59:57.485008640+00:00,2012-09-26 12:59:57.485008640+00:00,1029,Value 16
211,3,Take in charge ticket,2012-09-26 12:59:57.485008640+00:00,2012-09-26 12:59:57.485008640+00:00,1030,Value 16
211,3,Resolve ticket,2012-09-26 12:59:57.485008640+00:00,2012-09-26 12:59:57.485008640+00:00,1031,Value 16
211,5,Closed,2012-09-26 12:59:57.485008640+00:00,2012-09-26 12:59:57.485008640+00:00,1032,Value 5
212,3,Assign seriousness,2012-09-26 13:19:53.015948503+00:00,2012-09-26 13:19:53.015948503+00:00,1033,Value 16
212,3,Assign seriousness,2012-09-26 13:19:53.015948503+00:00,2012-09-26 13:19:53.015948503+00:00,1034,Value 16
212,3,Wait,2012-09-26 13:19:53.015948503+00:00,2012-09-26 13:19:53.015948503+00:00,1035,Value 16
212,3,Take in charge ticket,2012-09-26 13:19:53.015948503+00:00,2012-09-26 13:19:53.015948503+00:00,1036,Value 16
212,3,Resolve ticket,2012-09-26 13:19:53.015948503+00:00,2012-09-26 13:19:53.015948503+00:00,1037,Value 16
212,5,Closed,2012-09-26 13:19:53.015948503+00:00,2012-09-26 13:19:53.015948503+00:00,1038,Value 5
213,3,Assign seriousness,2012-09-26 13:38:29.735335799+00:00,2012-09-26 13:38:29.735335799+00:00,1039,Value 16
213,18,Take in charge ticket,2012-09-26 13:38:29.735335799+00:00,2012-09-26 13:38:29.735335799+00:00,1040,Value 4
213,18,Resolve ticket,2012-09-26 13:38:29.735335799+00:00,2012-09-26 13:38:29.735335799+00:00,1041,Value 4
213,5,Closed,2012-09-26 13:38:29.735335799+00:00,2012-09-26 13:38:29.735335799+00:00,1042,Value 5
214,3,Assign seriousness,2012-09-26 15:03:40.656208578+00:00,2012-09-26 15:03:40.656208578+00:00,1043,Value 16
214,3,Take in charge ticket,2012-09-26 15:03:40.656208578+00:00,2012-09-26 15:03:40.656208578+00:00,1044,Value 16
214,3,Resolve ticket,2012-09-26 15:03:40.656208578+00:00,2012-09-26 15:03:40.656208578+00:00,1045,Value 16
214,5,Closed,2012-09-26 15:03:40.656208578+00:00,2012-09-26 15:03:40.656208578+00:00,1046,Value 5
215,4,Assign seriousness,2012-09-27 04:02:16+00:00,2012-09-27 04:02:16+00:00,1047,Value 21
215,4,Take in charge ticket,2012-09-27 04:02:16+00:00,2012-09-27 04:02:16+00:00,1048,Value 21
215,4,Resolve ticket,2012-09-27 04:02:16+00:00,2012-09-27 04:02:16+00:00,1049,Value 21
215,4,Closed,2012-09-27 04:02:16+00:00,2012-09-27 04:02:16+00:00,1050,Value 21
216,4,Assign seriousness,2012-09-27 09:39:34.173685739+00:00,2012-09-27 09:39:34.173685739+00:00,1051,Value 21
216,4,Take in charge ticket,2012-09-27 09:39:34.173685739+00:00,2012-09-27 09:39:34.173685739+00:00,1052,Value 21
216,4,Resolve ticket,2012-09-27 09:39:34.173685739+00:00,2012-09-27 09:39:34.173685739+00:00,1053,Value 21
216,4,Closed,2012-09-27 09:39:34.173685739+00:00,2012-09-27 09:39:34.173685739+00:00,1054,Value 21
217,4,Assign seriousness,2012-09-27 12:15:44.021881484+00:00,2012-09-27 12:15:44.021881484+00:00,1055,Value 21
217,4,Take in charge ticket,2012-09-27 12:15:44.021881484+00:00,2012-09-27 12:15:44.021881484+00:00,1056,Value 21
217,4,Resolve ticket,2012-09-27 12:15:44.021881484+00:00,2012-09-27 12:15:44.021881484+00:00,1057,Value 21
217,5,Closed,2012-09-27 12:15:44.021881484+00:00,2012-09-27 12:15:44.021881484+00:00,1058,Value 5
218,7,Insert ticket,2012-09-27 12:49:35.688672879+00:00,2012-09-27 12:49:35.688672879+00:00,1059,Value 12
218,6,Assign seriousness,2012-09-27 12:49:35.688672879+00:00,2012-09-27 12:49:35.688672879+00:00,1060,Value 10
218,6,Assign seriousness,2012-09-27 12:49:35.688672879+00:00,2012-09-27 12:49:35.688672879+00:00,1061,Value 10
218,11,Take in charge ticket,2012-09-27 12:49:35.688672879+00:00,2012-09-27 12:49:35.688672879+00:00,1062,Value 9
218,11,Resolve ticket,2012-09-27 12:49:35.688672879+00:00,2012-09-27 12:49:35.688672879+00:00,1063,Value 9
218,5,Closed,2012-09-27 12:49:35.688672879+00:00,2012-09-27 12:49:35.688672879+00:00,1064,Value 5
219,4,Assign seriousness,2012-09-27 14:06:56.049176050+00:00,2012-09-27 14:06:56.049176050+00:00,1065,Value 21
219,4,Take in charge ticket,2012-09-27 14:06:56.049176050+00:00,2012-09-27 14:06:56.049176050+00:00,1066,Value 21
219,4,Resolve ticket,2012-09-27 14:06:56.049176050+00:00,2012-09-27 14:06:56.049176050+00:00,1067,Value 21
219,4,Closed,2012-09-27 14:06:56.049176050+00:00,2012-09-27 14:06:56.049176050+00:00,1068,Value 21
220,4,Assign seriousness,2012-09-27 14:21:16.349629644+00:00,2012-09-27 14:21:16.349629644+00:00,1069,Value 21
220,4,Take in charge ticket,2012-09-27 14:21:16.349629644+00:00,2012-09-27 14:21:16.349629644+00:00,1070,Value 21
220,4,Resolve ticket,2012-09-27 14:21:16.349629644+00:00,2012-09-27 14:21:16.349629644+00:00,1071,Value 21
220,5,Closed,2012-09-27 14:21:16.349629644+00:00,2012-09-27 14:21:16.349629644+00:00,1072,Value 5
221,4,Assign seriousness,2012-09-28 04:00:00+00:00,2012-09-28 04:00:00+00:00,1074,Value 21
221,4,Take in charge ticket,2012-09-28 04:00:00+00:00,2012-09-28 04:00:00+00:00,1075,Value 21
221,4,Resolve ticket,2012-09-28 04:00:00+00:00,2012-09-28 04:00:00+00:00,1076,Value 21
221,5,Closed,2012-09-28 04:00:00+00:00,2012-09-28 04:00:00+00:00,1077,Value 5
222,4,Assign seriousness,2012-09-28 04:25:03.738208659+00:00,2012-09-28 04:25:03.738208659+00:00,1078,Value 21
222,4,Take in charge ticket,2012-09-28 04:25:03.738208659+00:00,2012-09-28 04:25:03.738208659+00:00,1079,Value 21
222,4,Resolve ticket,2012-09-28 04:25:03.738208659+00:00,2012-09-28 04:25:03.738208659+00:00,1080,Value 21
222,5,Closed,2012-09-28 04:25:03.738208659+00:00,2012-09-28 04:25:03.738208659+00:00,1081,Value 5
223,4,Assign seriousness,2012-09-28 05:29:04.174343541+00:00,2012-09-28 05:29:04.174343541+00:00,1082,Value 21
223,4,Take in charge ticket,2012-09-28 05:29:04.174343541+00:00,2012-09-28 05:29:04.174343541+00:00,1083,Value 21
223,4,Resolve ticket,2012-09-28 05:29:04.174343541+00:00,2012-09-28 05:29:04.174343541+00:00,1084,Value 21
223,4,Closed,2012-09-28 05:29:04.174343541+00:00,2012-09-28 05:29:04.174343541+00:00,1085,Value 21
224,4,Assign seriousness,2012-09-28 06:37:57.918939789+00:00,2012-09-28 06:37:57.918939789+00:00,1086,Value 21
224,4,Take in charge ticket,2012-09-28 06:37:57.918939789+00:00,2012-09-28 06:37:57.918939789+00:00,1087,Value 21
224,4,Resolve ticket,2012-09-28 06:37:57.918939789+00:00,2012-09-28 06:37:57.918939789+00:00,1088,Value 21
224,5,Closed,2012-09-28 06:37:57.918939789+00:00,2012-09-28 06:37:57.918939789+00:00,1089,Value 5
225,4,Assign seriousness,2012-09-28 06:44:53.761715905+00:00,2012-09-28 06:44:53.761715905+00:00,1090,Value 21
225,4,Take in charge ticket,2012-09-28 06:44:53.761715905+00:00,2012-09-28 06:44:53.761715905+00:00,1091,Value 21
225,4,Resolve ticket,2012-09-28 06:44:53.761715905+00:00,2012-09-28 06:44:53.761715905+00:00,1092,Value 21
225,5,Closed,2012-09-28 06:44:53.761715905+00:00,2012-09-28 06:44:53.761715905+00:00,1093,Value 5
226,4,Assign seriousness,2012-09-28 08:51:03.860678670+00:00,2012-09-28 08:51:03.860678670+00:00,1094,Value 21
226,4,Take in charge ticket,2012-09-28 08:51:03.860678670+00:00,2012-09-28 08:51:03.860678670+00:00,1095,Value 21
226,7,Resolve ticket,2012-09-28 08:51:03.860678670+00:00,2012-09-28 08:51:03.860678670+00:00,1096,Value 12
226,5,Closed,2012-09-28 08:51:03.860678670+00:00,2012-09-28 08:51:03.860678670+00:00,1097,Value 5
227,4,Assign seriousness,2012-09-28 10:15:43.065087256+00:00,2012-09-28 10:15:43.065087256+00:00,1098,Value 21
227,4,Take in charge ticket,2012-09-28 10:15:43.065087256+00:00,2012-09-28 10:15:43.065087256+00:00,1099,Value 21
227,4,Resolve ticket,2012-09-28 10:15:43.065087256+00:00,2012-09-28 10:15:43.065087256+00:00,1100,Value 21
227,5,Closed,2012-09-28 10:15:43.065087256+00:00,2012-09-28 10:15:43.065087256+00:00,1101,Value 5
228,4,Assign seriousness,2012-09-28 11:35:12.942123111+00:00,2012-09-28 11:35:12.942123111+00:00,1102,Value 21
228,4,Take in charge ticket,2012-09-28 11:35:12.942123111+00:00,2012-09-28 11:35:12.942123111+00:00,1103,Value 21
228,7,Resolve ticket,2012-09-28 11:35:12.942123111+00:00,2012-09-28 11:35:12.942123111+00:00,1104,Value 12
228,5,Closed,2012-09-28 11:35:12.942123111+00:00,2012-09-28 11:35:12.942123111+00:00,1105,Value 5
229,4,Assign seriousness,2012-09-28 13:15:18.735411626+00:00,2012-09-28 13:15:18.735411626+00:00,1106,Value 21
229,4,Take in charge ticket,2012-09-28 13:15:18.735411626+00:00,2012-09-28 13:15:18.735411626+00:00,1107,Value 21
229,4,Resolve ticket,2012-09-28 13:15:18.735411626+00:00,2012-09-28 13:15:18.735411626+00:00,1108,Value 21
229,4,Closed,2012-09-28 13:15:18.735411626+00:00,2012-09-28 13:15:18.735411626+00:00,1109,Value 21
230,4,Assign seriousness,2012-09-28 13:27:08.933614558+00:00,2012-09-28 13:27:08.933614558+00:00,1110,Value 21
230,4,Take in charge ticket,2012-09-28 13:27:08.933614558+00:00,2012-09-28 13:27:08.933614558+00:00,1111,Value 21
230,4,Resolve ticket,2012-09-28 13:27:08.933614558+00:00,2012-09-28 13:27:08.933614558+00:00,1112,Value 21
230,5,Closed,2012-09-28 13:27:08.933614558+00:00,2012-09-28 13:27:08.933614558+00:00,1113,Value 5
231,4,Assign seriousness,2012-09-28 13:46:55.253806322+00:00,2012-09-28 13:46:55.253806322+00:00,1114,Value 21
231,4,Take in charge ticket,2012-09-28 13:46:55.253806322+00:00,2012-09-28 13:46:55.253806322+00:00,1115,Value 21
231,4,Resolve ticket,2012-09-28 13:46:55.253806322+00:00,2012-09-28 13:46:55.253806322+00:00,1116,Value 21
231,5,Closed,2012-09-28 13:46:55.253806322+00:00,2012-09-28 13:46:55.253806322+00:00,1117,Value 5
232,4,Assign seriousness,2012-09-28 13:59:36.390567964+00:00,2012-09-28 13:59:36.390567964+00:00,1118,Value 21
232,4,Take in charge ticket,2012-09-28 13:59:36.390567964+00:00,2012-09-28 13:59:36.390567964+00:00,1119,Value 21
232,4,Resolve ticket,2012-09-28 13:59:36.390567964+00:00,2012-09-28 13:59:36.390567964+00:00,1120,Value 21
232,5,Closed,2012-09-28 13:59:36.390567964+00:00,2012-09-28 13:59:36.390567964+00:00,1121,Value 5
233,5,Take in charge ticket,2012-09-29 13:17:27+00:00,2012-09-29 13:17:27+00:00,1122,Value 5
233,5,Wait,2012-09-29 13:17:27+00:00,2012-09-29 13:17:27+00:00,1123,Value 5
233,5,Take in charge ticket,2012-09-29 13:17:27+00:00,2012-09-29 13:17:27+00:00,1124,Value 5
233,5,Wait,2012-09-29 13:17:27+00:00,2012-09-29 13:17:27+00:00,1125,Value 5
233,5,Take in charge ticket,2012-09-29 13:17:27+00:00,2012-09-29 13:17:27+00:00,1126,Value 5
233,5,Wait,2012-09-29 13:17:27+00:00,2012-09-29 13:17:27+00:00,1127,Value 5
233,12,Take in charge ticket,2012-10-01 03:00:00+00:00,2012-10-01 03:00:00+00:00,1128,Value 7
233,12,Resolve ticket,2012-10-01 03:00:00+00:00,2012-10-01 03:00:00+00:00,1129,Value 7
234,4,Assign seriousness,2012-10-01 04:00:49+00:00,2012-10-01 04:00:49+00:00,1131,Value 21
233,5,Closed,2012-10-01 06:00:00+00:00,2012-10-01 06:00:00+00:00,1132,Value 5
234,4,Take in charge ticket,2012-10-01 04:00:49+00:00,2012-10-01 04:00:49+00:00,1133,Value 21
234,4,Resolve ticket,2012-10-01 04:00:49+00:00,2012-10-01 04:00:49+00:00,1134,Value 21
234,5,Closed,2012-10-01 06:00:00+00:00,2012-10-01 06:00:00+00:00,1135,Value 5
235,4,Assign seriousness,2012-10-01 06:02:56.762196816+00:00,2012-10-01 06:02:56.762196816+00:00,1136,Value 21
235,4,Take in charge ticket,2012-10-01 06:02:56.762196816+00:00,2012-10-01 06:02:56.762196816+00:00,1137,Value 21
235,4,Resolve ticket,2012-10-01 06:02:56.762196816+00:00,2012-10-01 06:02:56.762196816+00:00,1138,Value 21
235,4,Closed,2012-10-01 06:02:56.762196816+00:00,2012-10-01 06:02:56.762196816+00:00,1139,Value 21
236,4,Assign seriousness,2012-10-01 07:00:45.091209244+00:00,2012-10-01 07:00:45.091209244+00:00,1140,Value 21
236,4,Take in charge ticket,2012-10-01 07:00:45.091209244+00:00,2012-10-01 07:00:45.091209244+00:00,1141,Value 21
236,4,Resolve ticket,2012-10-01 07:00:45.091209244+00:00,2012-10-01 07:00:45.091209244+00:00,1142,Value 21
236,4,Closed,2012-10-01 07:00:45.091209244+00:00,2012-10-01 07:00:45.091209244+00:00,1143,Value 21
237,4,Assign seriousness,2012-10-01 07:10:22.639823761+00:00,2012-10-01 07:10:22.639823761+00:00,1144,Value 21
237,4,Take in charge ticket,2012-10-01 07:10:22.639823761+00:00,2012-10-01 07:10:22.639823761+00:00,1145,Value 21
237,7,Resolve ticket,2012-10-01 07:10:22.639823761+00:00,2012-10-01 07:10:22.639823761+00:00,1146,Value 12
237,5,Closed,2012-10-01 07:10:22.639823761+00:00,2012-10-01 07:10:22.639823761+00:00,1147,Value 5
238,4,Assign seriousness,2012-10-01 07:23:33.828785773+00:00,2012-10-01 07:23:33.828785773+00:00,1148,Value 21
238,4,Take in charge ticket,2012-10-01 07:23:33.828785773+00:00,2012-10-01 07:23:33.828785773+00:00,1149,Value 21
238,4,Resolve ticket,2012-10-01 07:23:33.828785773+00:00,2012-10-01 07:23:33.828785773+00:00,1150,Value 21
238,5,Closed,2012-10-01 07:23:33.828785773+00:00,2012-10-01 07:23:33.828785773+00:00,1151,Value 5
239,4,Assign seriousness,2012-10-01 08:30:06.955638815+00:00,2012-10-01 08:30:06.955638815+00:00,1152,Value 21
239,4,Take in charge ticket,2012-10-01 08:30:06.955638815+00:00,2012-10-01 08:30:06.955638815+00:00,1153,Value 21
239,4,Resolve ticket,2012-10-01 08:30:06.955638815+00:00,2012-10-01 08:30:06.955638815+00:00,1154,Value 21
239,4,Closed,2012-10-01 08:30:06.955638815+00:00,2012-10-01 08:30:06.955638815+00:00,1155,Value 21
240,4,Assign seriousness,2012-10-01 08:46:33.184614467+00:00,2012-10-01 08:46:33.184614467+00:00,1156,Value 21
240,4,Take in charge ticket,2012-10-01 08:46:33.184614467+00:00,2012-10-01 08:46:33.184614467+00:00,1157,Value 21
240,4,Resolve ticket,2012-10-01 08:46:33.184614467+00:00,2012-10-01 08:46:33.184614467+00:00,1158,Value 21
240,4,Closed,2012-10-01 08:46:33.184614467+00:00,2012-10-01 08:46:33.184614467+00:00,1159,Value 21
241,4,Assign seriousness,2012-10-01 10:12:05.545565871+00:00,2012-10-01 10:12:05.545565871+00:00,1160,Value 21
241,4,Take in charge ticket,2012-10-01 10:12:05.545565871+00:00,2012-10-01 10:12:05.545565871+00:00,1161,Value 21
241,4,Resolve ticket,2012-10-01 10:12:05.545565871+00:00,2012-10-01 10:12:05.545565871+00:00,1162,Value 21
241,5,Closed,2012-10-01 10:12:05.545565871+00:00,2012-10-01 10:12:05.545565871+00:00,1163,Value 5
242,4,Assign seriousness,2012-10-01 11:59:48.098923247+00:00,2012-10-01 11:59:48.098923247+00:00,1164,Value 21
242,4,Take in charge ticket,2012-10-01 11:59:48.098923247+00:00,2012-10-01 11:59:48.098923247+00:00,1165,Value 21
242,4,Resolve ticket,2012-10-01 11:59:48.098923247+00:00,2012-10-01 11:59:48.098923247+00:00,1166,Value 21
242,5,Closed,2012-10-01 11:59:48.098923247+00:00,2012-10-01 11:59:48.098923247+00:00,1167,Value 5
243,4,Assign seriousness,2012-10-01 12:58:12.382083922+00:00,2012-10-01 12:58:12.382083922+00:00,1168,Value 21
243,4,Take in charge ticket,2012-10-01 12:58:12.382083922+00:00,2012-10-01 12:58:12.382083922+00:00,1169,Value 21
243,7,Resolve ticket,2012-10-01 12:58:12.382083922+00:00,2012-10-01 12:58:12.382083922+00:00,1170,Value 12
243,5,Closed,2012-10-01 12:58:12.382083922+00:00,2012-10-01 12:58:12.382083922+00:00,1171,Value 5
244,4,Assign seriousness,2012-10-01 12:58:38.706482211+00:00,2012-10-01 12:58:38.706482211+00:00,1172,Value 21
244,4,Take in charge ticket,2012-10-01 12:58:38.706482211+00:00,2012-10-01 12:58:38.706482211+00:00,1173,Value 21
244,4,Resolve ticket,2012-10-01 12:58:38.706482211+00:00,2012-10-01 12:58:38.706482211+00:00,1174,Value 21
244,5,Closed,2012-10-01 12:58:38.706482211+00:00,2012-10-01 12:58:38.706482211+00:00,1175,Value 5
245,4,Assign seriousness,2012-10-01 13:17:19.031334121+00:00,2012-10-01 13:17:19.031334121+00:00,1176,Value 21
245,4,Take in charge ticket,2012-10-01 13:17:19.031334121+00:00,2012-10-01 13:17:19.031334121+00:00,1177,Value 21
245,4,Resolve ticket,2012-10-01 13:17:19.031334121+00:00,2012-10-01 13:17:19.031334121+00:00,1178,Value 21
245,5,Closed,2012-10-01 13:17:19.031334121+00:00,2012-10-01 13:17:19.031334121+00:00,1179,Value 5
246,4,Assign seriousness,2012-10-01 14:02:16.141401126+00:00,2012-10-01 14:02:16.141401126+00:00,1180,Value 21
246,4,Take in charge ticket,2012-10-01 14:02:16.141401126+00:00,2012-10-01 14:02:16.141401126+00:00,1181,Value 21
246,4,Resolve ticket,2012-10-01 14:02:16.141401126+00:00,2012-10-01 14:02:16.141401126+00:00,1182,Value 21
246,5,Closed,2012-10-01 14:02:16.141401126+00:00,2012-10-01 14:02:16.141401126+00:00,1183,Value 5
247,4,Assign seriousness,2012-10-01 14:14:26.136966706+00:00,2012-10-01 14:14:26.136966706+00:00,1184,Value 21
247,4,Take in charge ticket,2012-10-01 14:14:26.136966706+00:00,2012-10-01 14:14:26.136966706+00:00,1185,Value 21
247,4,Resolve ticket,2012-10-01 14:14:26.136966706+00:00,2012-10-01 14:14:26.136966706+00:00,1186,Value 21
247,4,Closed,2012-10-01 14:14:26.136966706+00:00,2012-10-01 14:14:26.136966706+00:00,1187,Value 21
248,4,Assign seriousness,2012-10-01 14:14:47.290382420+00:00,2012-10-01 14:14:47.290382420+00:00,1188,Value 21
248,4,Take in charge ticket,2012-10-01 14:14:47.290382420+00:00,2012-10-01 14:14:47.290382420+00:00,1189,Value 21
248,4,Resolve ticket,2012-10-01 14:14:47.290382420+00:00,2012-10-01 14:14:47.290382420+00:00,1190,Value 21
248,5,Closed,2012-10-01 14:14:47.290382420+00:00,2012-10-01 14:14:47.290382420+00:00,1191,Value 5
249,4,Assign seriousness,2012-10-01 14:23:28.155559141+00:00,2012-10-01 14:23:28.155559141+00:00,1192,Value 21
249,4,Take in charge ticket,2012-10-01 14:23:28.155559141+00:00,2012-10-01 14:23:28.155559141+00:00,1193,Value 21
249,7,Resolve ticket,2012-10-01 14:23:28.155559141+00:00,2012-10-01 14:23:28.155559141+00:00,1194,Value 12
249,5,Closed,2012-10-01 14:23:28.155559141+00:00,2012-10-01 14:23:28.155559141+00:00,1195,Value 5
250,4,Assign seriousness,2012-10-01 14:58:02.716352065+00:00,2012-10-01 14:58:02.716352065+00:00,1196,Value 21
250,4,Take in charge ticket,2012-10-01 14:58:02.716352065+00:00,2012-10-01 14:58:02.716352065+00:00,1197,Value 21
250,4,Resolve ticket,2012-10-01 14:58:02.716352065+00:00,2012-10-01 14:58:02.716352065+00:00,1198,Value 21
250,5,Closed,2012-10-01 14:58:02.716352065+00:00,2012-10-01 14:58:02.716352065+00:00,1199,Value 5
251,4,Assign seriousness,2012-10-01 14:58:15.244251085+00:00,2012-10-01 14:58:15.244251085+00:00,1200,Value 21
251,4,Take in charge ticket,2012-10-01 14:58:15.244251085+00:00,2012-10-01 14:58:15.244251085+00:00,1201,Value 21
251,4,Resolve ticket,2012-10-01 14:58:15.244251085+00:00,2012-10-01 14:58:15.244251085+00:00,1202,Value 21
251,4,Closed,2012-10-01 14:58:15.244251085+00:00,2012-10-01 14:58:15.244251085+00:00,1203,Value 21
252,4,Assign seriousness,2012-10-02 04:00:00+00:00,2012-10-02 04:00:00+00:00,1205,Value 21
252,4,Take in charge ticket,2012-10-02 04:00:00+00:00,2012-10-02 04:00:00+00:00,1206,Value 21
252,4,Resolve ticket,2012-10-02 04:00:00+00:00,2012-10-02 04:00:00+00:00,1207,Value 21
252,4,Closed,2012-10-02 04:00:00+00:00,2012-10-02 04:00:00+00:00,1208,Value 21
253,4,Assign seriousness,2012-10-02 04:09:11.039859638+00:00,2012-10-02 04:09:11.039859638+00:00,1209,Value 21
253,4,Take in charge ticket,2012-10-02 04:09:11.039859638+00:00,2012-10-02 04:09:11.039859638+00:00,1210,Value 21
253,4,Resolve ticket,2012-10-02 04:09:11.039859638+00:00,2012-10-02 04:09:11.039859638+00:00,1211,Value 21
253,4,Closed,2012-10-02 04:09:11.039859638+00:00,2012-10-02 04:09:11.039859638+00:00,1212,Value 21
254,4,Assign seriousness,2012-10-02 04:20:23.109160892+00:00,2012-10-02 04:20:23.109160892+00:00,1213,Value 21
254,4,Take in charge ticket,2012-10-02 04:20:23.109160892+00:00,2012-10-02 04:20:23.109160892+00:00,1214,Value 21
254,4,Resolve ticket,2012-10-02 04:20:23.109160892+00:00,2012-10-02 04:20:23.109160892+00:00,1215,Value 21
254,4,Closed,2012-10-02 04:20:23.109160892+00:00,2012-10-02 04:20:23.109160892+00:00,1216,Value 21
255,4,Assign seriousness,2012-10-02 05:06:36.235168525+00:00,2012-10-02 05:06:36.235168525+00:00,1217,Value 21
255,4,Take in charge ticket,2012-10-02 05:06:36.235168525+00:00,2012-10-02 05:06:36.235168525+00:00,1218,Value 21
255,4,Resolve ticket,2012-10-02 05:06:36.235168525+00:00,2012-10-02 05:06:36.235168525+00:00,1219,Value 21
255,5,Closed,2012-10-02 05:06:36.235168525+00:00,2012-10-02 05:06:36.235168525+00:00,1220,Value 5
256,4,Assign seriousness,2012-10-02 06:41:15.234778806+00:00,2012-10-02 06:41:15.234778806+00:00,1221,Value 21
256,4,Take in charge ticket,2012-10-02 06:41:15.234778806+00:00,2012-10-02 06:41:15.234778806+00:00,1222,Value 21
256,7,Resolve ticket,2012-10-02 06:41:15.234778806+00:00,2012-10-02 06:41:15.234778806+00:00,1223,Value 12
256,5,Closed,2012-10-02 06:41:15.234778806+00:00,2012-10-02 06:41:15.234778806+00:00,1224,Value 5
257,4,Assign seriousness,2012-10-02 08:12:00.492280588+00:00,2012-10-02 08:12:00.492280588+00:00,1225,Value 21
257,4,Take in charge ticket,2012-10-02 08:12:00.492280588+00:00,2012-10-02 08:12:00.492280588+00:00,1226,Value 21
